id-query,id,kudos_delta,hits_delta,comments_delta,bookmarks_delta,words_delta,chapters_delta,modified_before_window,hits,kudos,comments,bookmarks,words,chapters,language,restricted,complete,crossover,date_queried,time_elapsed,query_batch
49462849-19,49462849,17,375,2,2,0,0,False,4518,172,14,33,46070,12,English,False,False,False,2023-11-12 18:54:54.172691,1 days 00:00:02.277842,19
50888608-19,50888608,3,83,1,0,0,0,False,194,15,0,0,553,2,English,False,True,False,2023-11-12 18:54:54.173991,1 days 00:00:02.277763,19
51479059-19,51479059,0,2,0,0,8,0,False,5,0,0,0,2563,2,Русский,False,False,True,2023-11-12 18:54:54.175987,1 days 00:00:02.277633,19
51493969-19,51493969,1,9,2,0,0,0,False,10,0,0,0,1787,2,English,False,False,False,2023-11-12 18:54:54.178276,1 days 00:00:02.276477,19
51547549-19,51547549,25,165,6,3,0,0,False,0,0,0,0,1883,1,English,False,True,False,2023-11-12 18:54:54.179699,1 days 00:00:02.276412,19
51162745-19,51162745,20,158,25,2,0,0,False,1,0,0,0,7056,3,English,False,True,False,2023-11-12 18:54:54.181261,1 days 00:00:02.276438,19
51547087-19,51547087,198,879,21,30,0,0,False,0,0,0,0,4102,1,English,False,False,False,2023-11-12 18:54:54.183632,1 days 00:00:02.275286,19
51168583-19,51168583,1,101,4,0,0,0,False,1071,56,25,8,46784,17,English,False,False,False,2023-11-12 18:54:54.185554,1 days 00:00:02.275236,19
51495664-19,51495664,1,34,2,0,9,0,False,66,3,1,1,3450,3,English,False,False,False,2023-11-12 18:54:54.186661,1 days 00:00:02.275265,19
47514409-19,47514409,3,106,1,1,0,0,False,5473,198,234,17,137592,35,English,False,True,False,2023-11-12 18:54:54.188644,1 days 00:00:02.275250,19
43301458-19,43301458,7,76,3,0,0,0,False,2613,163,60,22,46008,14,English,False,False,False,2023-11-12 18:54:54.190223,1 days 00:00:02.275344,19
48468949-19,48468949,7,333,7,3,0,0,False,9967,268,321,71,121076,17,English,False,False,False,2023-11-12 18:54:54.192195,1 days 00:00:02.275290,19
50944777-19,50944777,0,17,0,0,0,0,False,150,1,0,0,4324,3,English,False,False,False,2023-11-12 18:54:54.193336,1 days 00:00:02.275372,19
51542122-19,51542122,20,197,4,4,0,0,False,0,0,0,0,1746,1,English,False,True,False,2023-11-12 18:54:54.194857,1 days 00:00:02.275503,19
51507760-19,51507760,3,78,3,0,5,0,False,109,16,1,1,2193,2,English,False,True,False,2023-11-12 18:54:54.196063,1 days 00:00:02.721667,19
47845105-19,47845105,4,85,0,0,0,0,False,3263,81,77,17,143439,21,English,False,False,False,2023-11-12 18:54:54.198421,1 days 00:00:02.723449,19
49538494-19,49538494,4,151,5,0,0,0,False,2238,157,42,45,13806,7,English,False,False,False,2023-11-12 18:54:54.199725,1 days 00:00:02.723395,19
51547534-19,51547534,1,32,0,0,0,0,False,0,0,0,0,785,1,English,False,True,False,2023-11-12 18:54:54.711372,1 days 00:00:02.213269,19
51261685-19,51261685,0,33,2,0,0,0,False,165,18,8,2,4850,3,English,False,False,True,2023-11-12 18:54:54.712718,1 days 00:00:02.213243,19
49480468-19,49480468,1,51,1,0,0,0,False,698,67,18,9,2394,6,English,False,False,False,2023-11-12 18:54:54.713967,1 days 00:00:02.213127,19
51547528-19,51547528,0,44,0,0,0,0,False,0,0,0,0,2019,1,English,False,True,True,2023-11-12 18:54:54.715865,1 days 00:00:02.213021,19
51412276-19,51412276,0,2,0,0,0,0,False,5,2,0,0,8138,3,Español,False,False,False,2023-11-12 18:54:54.717174,1 days 00:00:02.212973,19
51307153-19,51307153,0,6,0,0,0,0,False,16,2,4,1,3850,3,English,False,False,False,2023-11-12 18:54:54.718751,1 days 00:00:02.213033,19
51547516-19,51547516,14,121,3,0,0,0,False,0,0,0,0,2214,1,English,False,True,False,2023-11-12 18:54:54.720070,1 days 00:00:02.212971,19
47222716-19,47222716,119,1200,9,16,0,0,False,4540,505,38,101,9028,3,English,False,False,True,2023-11-12 18:54:54.721502,1 days 00:00:02.212975,19
38252383-19,38252383,3,93,0,1,0,0,False,5596,328,69,55,21622,17,English,False,False,False,2023-11-12 18:54:54.722939,1 days 00:00:02.212896,19
50467111-19,50467111,13,177,3,1,0,0,False,1893,146,29,33,17298,7,English,False,False,False,2023-11-12 18:54:54.724253,1 days 00:00:02.212818,19
48806530-19,48806530,0,9,1,0,0,0,False,240,5,1,1,63342,17,English,False,False,False,2023-11-12 18:54:54.725579,1 days 00:00:02.212787,19
51547483-19,51547483,3,281,0,0,0,0,False,0,0,0,0,388,1,English,False,True,False,2023-11-12 18:54:54.726701,1 days 00:00:02.212784,19
48525232-19,48525232,0,0,0,0,16,0,False,21,0,0,0,10289,7,English,False,False,False,2023-11-12 18:54:54.729262,1 days 00:00:02.211460,19
47954308-19,47954308,5,600,17,0,1,0,False,16996,351,471,125,216414,24,English,False,False,False,2023-11-12 18:54:54.731447,1 days 00:00:02.211401,19
47340418-19,47340418,7,110,0,0,0,0,False,5743,255,192,11,133963,12,English,False,False,False,2023-11-12 18:54:54.733032,1 days 00:00:02.211361,19
48915472-19,48915472,0,1,0,0,0,0,False,13,0,0,0,4111,2,Español,False,False,False,2023-11-12 18:54:54.734046,1 days 00:00:02.658354,19
51412522-19,51412522,15,170,3,0,0,0,False,260,14,2,6,1400,2,English,False,False,False,2023-11-12 18:54:54.735463,1 days 00:00:02.658369,19
51034861-19,51034861,1,45,0,0,0,0,False,147,8,0,2,18706,4,Español,False,False,False,2023-11-12 18:54:54.736830,1 days 00:00:02.658390,19
45231103-19,45231103,0,28,0,0,0,0,False,1543,33,4,1,58503,34,English,False,False,False,2023-11-12 18:54:54.738597,1 days 00:00:02.658331,19
51547429-19,51547429,37,138,2,1,0,0,False,0,0,0,0,2097,1,English,False,True,False,2023-11-12 18:54:55.234617,1 days 00:00:02.163484,19
51521905-19,51521905,0,10,0,0,0,0,False,5,0,0,0,3500,2,English,False,True,True,2023-11-12 18:54:55.237277,1 days 00:00:02.161970,19
51547006-19,51547006,22,113,3,3,0,0,False,0,0,0,0,2388,1,English,False,True,False,2023-11-12 18:54:55.238684,1 days 00:00:02.162081,19
51547393-19,51547393,6,65,0,0,0,0,False,0,0,0,0,1433,1,English,False,True,False,2023-11-12 18:54:55.241511,1 days 00:00:02.162054,19
51547504-19,51547504,18,499,0,0,0,0,False,0,0,0,0,1598,1,English,False,True,False,2023-11-12 18:54:55.242682,1 days 00:00:02.162118,19
51412804-19,51412804,152,1704,16,48,0,0,False,2021,355,25,106,9484,4,English,False,False,True,2023-11-12 18:54:55.243976,1 days 00:00:02.162164,19
50263852-19,50263852,7,105,6,1,0,0,False,602,42,31,8,23386,4,English,False,False,True,2023-11-12 18:54:55.245367,1 days 00:00:02.162158,19
49161586-19,49161586,4,48,2,2,-1,0,False,557,27,9,4,9407,6,English,False,False,False,2023-11-12 18:54:55.247038,1 days 00:00:02.162078,19
17669471-19,17669471,12,712,18,0,0,0,False,132991,1514,1127,262,289890,37,English,False,False,False,2023-11-12 18:54:55.249004,1 days 00:00:02.162081,19
51547498-19,51547498,18,99,3,5,2,0,False,0,0,0,0,3048,1,English,False,True,True,2023-11-12 18:54:55.250036,1 days 00:00:02.162075,19
51533737-19,51533737,1,4,8,2,0,0,False,1,0,3,0,687,1,English,False,False,False,2023-11-12 18:54:55.251120,1 days 00:00:02.162061,19
51547450-19,51547450,7,17,1,0,0,0,False,0,0,0,0,1667,1,English,False,True,False,2023-11-12 18:54:55.252127,1 days 00:00:02.162148,19
51366280-19,51366280,15,453,1,3,0,0,False,3223,242,27,24,16988,10,English,False,False,False,2023-11-12 18:54:55.253544,1 days 00:00:02.162146,19
51286753-19,51286753,4,461,2,0,0,0,False,1387,5,1,3,23513,2,English,False,True,False,2023-11-12 18:54:55.255664,1 days 00:00:02.162136,19
51459661-19,51459661,13,208,6,0,-1,0,False,417,29,6,4,5303,3,English,False,True,True,2023-11-12 18:54:55.256784,1 days 00:00:02.162067,19
51547456-19,51547456,12,172,0,3,0,0,False,0,0,0,0,1429,1,English,False,False,False,2023-11-12 18:54:55.258040,1 days 00:00:02.633494,19
51214675-19,51214675,37,370,2,6,0,0,False,574,58,5,11,15418,2,English,False,True,True,2023-11-12 18:54:55.260572,1 days 00:00:02.633507,19
51452107-19,51452107,3,81,4,0,0,0,False,132,11,5,1,10083,3,English,False,False,False,2023-11-12 18:54:55.696374,1 days 00:00:02.199499,19
51547486-19,51547486,1,61,0,0,0,0,False,0,0,0,0,716,1,English,False,True,False,2023-11-12 18:54:55.697501,1 days 00:00:02.201126,19
51547474-19,51547474,1,101,0,0,0,0,False,0,0,0,0,1101,1,English,False,True,False,2023-11-12 18:54:55.701188,1 days 00:00:02.199608,19
51547471-19,51547471,25,374,7,0,0,0,False,0,1,0,0,590,1,English,False,True,False,2023-11-12 18:54:55.702455,1 days 00:00:02.199570,19
50253625-19,50253625,4,299,6,0,0,0,False,18332,448,603,111,233777,43,English,False,False,False,2023-11-12 18:54:55.703807,1 days 00:00:02.199575,19
51261445-19,51261445,0,1,0,0,0,0,False,14,2,0,0,4758,3,Deutsch,False,False,True,2023-11-12 18:54:55.705955,1 days 00:00:02.198660,19
51494251-19,51494251,2,42,0,0,0,0,False,29,5,0,0,2090,2,English,False,False,False,2023-11-12 18:54:55.706916,1 days 00:00:02.198656,19
51206230-19,51206230,2,97,2,0,0,0,False,488,23,6,1,14529,5,English,False,False,False,2023-11-12 18:54:55.708349,1 days 00:00:02.198651,19
50680573-19,50680573,0,31,4,1,0,0,False,223,12,19,5,11154,6,English,False,False,False,2023-11-12 18:54:55.709441,1 days 00:00:02.198700,19
50484328-19,50484328,0,1,0,0,0,0,False,69,1,0,0,51220,23,English,False,False,False,2023-11-12 18:54:55.711001,1 days 00:00:02.198625,19
51547438-19,51547438,2,37,0,0,0,0,False,0,0,0,0,537,1,English,False,False,False,2023-11-12 18:54:55.713586,1 days 00:00:02.197380,19
51547432-19,51547432,7,53,8,0,0,0,False,0,0,0,0,1920,1,English,False,True,False,2023-11-12 18:54:55.714627,1 days 00:00:02.197409,19
51546043-19,51546043,6,53,2,1,-1,0,False,0,0,0,0,2056,1,English,False,False,False,2023-11-12 18:54:55.715839,1 days 00:00:02.197591,19
51547384-19,51547384,3,11,2,0,0,0,False,0,0,0,0,7097,1,English,False,True,True,2023-11-12 18:54:55.717083,1 days 00:00:02.197710,19
45492097-19,45492097,5,253,7,1,0,0,False,4732,155,126,54,50932,9,English,False,False,True,2023-11-12 18:54:55.718640,1 days 00:00:02.197735,19
44780827-19,44780827,1,10,2,0,0,0,False,856,43,11,1,6925,20,English,False,False,False,2023-11-12 18:54:55.720044,1 days 00:00:02.665278,19
50707090-19,50707090,23,861,8,8,0,0,False,10873,436,167,185,20891,14,English,False,False,True,2023-11-12 18:54:56.067318,1 days 00:00:02.320306,19
44803187-19,44803187,2,102,1,0,0,0,False,3005,70,33,21,118968,19,English,False,False,False,2023-11-12 18:54:56.069072,1 days 00:00:02.320191,19
51547426-19,51547426,7,83,2,1,0,0,False,0,0,0,0,2718,1,English,False,True,False,2023-11-12 18:54:56.071715,1 days 00:00:02.320086,19
51480841-19,51480841,1,86,6,0,0,0,False,164,11,9,0,17022,4,English,False,True,False,2023-11-12 18:54:56.073137,1 days 00:00:02.319983,19
49970122-19,49970122,0,43,0,2,0,0,False,409,15,8,3,43168,5,English,False,False,True,2023-11-12 18:54:56.075141,1 days 00:00:02.319873,19
49874323-19,49874323,11,481,2,5,0,0,False,12621,426,84,116,18359,16,English,False,False,False,2023-11-12 18:54:56.077591,1 days 00:00:02.319822,19
51546628-19,51546628,15,92,12,0,0,0,False,0,0,0,0,522,2,English,False,True,False,2023-11-12 18:54:56.078466,1 days 00:00:02.319930,19
51547192-19,51547192,2,170,0,1,0,0,False,0,0,0,0,318,1,English,False,True,True,2023-11-12 18:54:56.079671,1 days 00:00:02.320048,19
37870687-19,37870687,0,7,0,0,0,0,False,122,7,9,1,17447,5,Français,False,False,False,2023-11-12 18:54:56.081955,1 days 00:00:02.318883,19
51381922-19,51381922,9,183,4,1,0,0,False,536,67,28,8,8963,3,English,False,False,False,2023-11-12 18:54:56.083176,1 days 00:00:02.318887,19
50720167-19,50720167,4,33,0,0,0,0,False,169,15,3,2,1949,4,English,False,False,False,2023-11-12 18:54:56.084347,1 days 00:00:02.318893,19
51499150-19,51499150,6,46,3,0,0,0,False,42,9,2,1,6291,2,English,False,True,False,2023-11-12 18:54:56.085574,1 days 00:00:02.318959,19
49036576-19,49036576,1,23,0,0,0,0,False,187,7,0,0,10134,5,English,False,False,False,2023-11-12 18:54:56.087198,1 days 00:00:02.319070,19
51542161-19,51542161,8,30,0,0,0,0,False,0,0,0,0,1125,1,English,False,False,False,2023-11-12 18:54:56.088310,1 days 00:00:02.319191,19
51547162-19,51547162,8,113,0,0,0,0,False,0,0,0,0,10787,4,English,False,False,False,2023-11-12 18:54:56.090645,1 days 00:00:02.319233,19
51546190-19,51546190,1,19,0,0,0,0,False,0,1,0,0,1402,1,Bahasa Indonesia,False,False,False,2023-11-12 18:54:56.091780,1 days 00:00:02.319255,19
46518859-19,46518859,0,65,4,0,0,0,False,16899,430,624,85,285127,67,English,False,False,False,2023-11-12 18:54:56.094126,1 days 00:00:02.319304,19
51547408-19,51547408,3,13,5,0,0,0,False,0,0,0,0,2328,1,English,False,True,True,2023-11-12 18:54:56.470914,1 days 00:00:02.325157,19
51547405-19,51547405,6,16,0,0,0,0,False,0,0,0,0,826,1,English,False,True,False,2023-11-12 18:54:56.471877,1 days 00:00:02.325115,19
45495496-19,45495496,82,1140,9,14,0,0,False,4846,521,28,83,2620,2,English,False,False,True,2023-11-12 18:54:56.473611,1 days 00:00:02.324994,19
51547402-19,51547402,11,148,0,2,0,0,False,0,0,0,0,3049,1,中文-普通话 國語,False,False,False,2023-11-12 18:54:56.474598,1 days 00:00:02.325235,19
48217600-19,48217600,20,631,23,5,0,0,False,3941,218,36,90,5352,4,English,False,False,False,2023-11-12 18:54:56.478899,1 days 00:00:02.323660,19
51540862-19,51540862,1,13,0,0,0,0,False,0,0,0,0,6761,1,English,False,False,True,2023-11-12 18:54:56.480658,1 days 00:00:02.323691,19
51547387-19,51547387,5,36,1,0,0,0,False,0,0,0,0,1340,1,English,False,True,False,2023-11-12 18:54:56.482873,1 days 00:00:02.323821,19
51388309-19,51388309,6,68,5,0,0,0,False,142,21,9,2,19781,2,English,False,False,False,2023-11-12 18:54:56.484425,1 days 00:00:02.323896,19
51547363-19,51547363,6,77,0,1,0,0,False,0,0,0,0,2952,1,中文-普通话 國語,False,True,False,2023-11-12 18:54:56.485405,1 days 00:00:02.323933,19
51546493-19,51546493,2,4,0,0,0,0,False,0,0,0,0,595,1,English,False,True,False,2023-11-12 18:54:56.486824,1 days 00:00:02.323943,19
51547381-19,51547381,242,1819,12,33,0,0,False,0,0,0,0,4177,1,English,False,True,False,2023-11-12 18:54:56.487912,1 days 00:00:02.324016,19
49639984-19,49639984,5,186,6,0,1,0,False,1872,50,21,16,31445,5,English,False,False,False,2023-11-12 18:54:56.490614,1 days 00:00:02.323962,19
49265002-19,49265002,2,250,0,1,0,0,True,17745,121,98,24,54066,99,English,False,False,True,2023-11-12 18:54:56.492143,1 days 00:00:02.323916,19
50463910-19,50463910,4,123,0,0,0,0,False,784,27,7,5,4691,4,English,False,False,False,2023-11-12 18:54:56.493189,1 days 00:00:02.323894,19
51547372-19,51547372,3,31,0,0,0,0,False,0,0,0,0,801,1,English,False,True,False,2023-11-12 18:54:56.494238,1 days 00:00:02.323907,19
42064008-19,42064008,3,79,2,0,0,0,False,1154,85,33,5,1793,4,English,False,False,False,2023-11-12 18:54:56.826739,1 days 00:00:01.992692,19
51037633-19,51037633,0,33,0,0,0,0,False,95,3,0,0,9821,3,English,False,False,False,2023-11-12 18:54:56.828838,1 days 00:00:02.391010,19
51547324-19,51547324,19,104,3,2,0,0,False,0,0,0,0,1201,1,English,False,False,False,2023-11-12 18:54:56.831145,1 days 00:00:02.389993,19
51546265-19,51546265,62,601,2,10,0,0,False,0,0,0,0,1054,1,English,False,True,False,2023-11-12 18:54:56.832097,1 days 00:00:02.390164,19
51547351-19,51547351,8,67,0,0,0,0,False,0,1,0,0,628,1,English,False,True,False,2023-11-12 18:54:56.834280,1 days 00:00:02.390737,19
50183056-19,50183056,0,25,0,0,0,0,False,1247,32,4,4,49041,24,English,False,False,True,2023-11-12 18:54:56.835392,1 days 00:00:02.390831,19
47481385-19,47481385,0,54,0,0,0,0,False,1366,43,14,9,26550,23,English,False,False,False,2023-11-12 18:54:56.837408,1 days 00:00:02.391005,19
51547144-19,51547144,5,49,6,1,0,0,False,0,0,0,0,6319,1,English,False,False,False,2023-11-12 18:54:56.838803,1 days 00:00:02.391150,19
51547315-19,51547315,12,50,4,0,0,0,False,0,0,0,0,3048,1,English,False,False,False,2023-11-12 18:54:56.839929,1 days 00:00:02.391118,19
42793446-19,42793446,59,2529,91,2,0,0,False,137646,3416,2849,1004,152971,34,English,False,False,False,2023-11-12 18:54:56.841564,1 days 00:00:02.390969,19
49837567-19,49837567,41,1330,8,14,0,0,False,17272,834,103,261,31738,10,English,False,False,False,2023-11-12 18:54:56.843002,1 days 00:00:02.391009,19
51547354-19,51547354,2,31,2,0,0,0,False,0,0,0,0,814,1,English,False,True,True,2023-11-12 18:54:56.844524,1 days 00:00:02.391983,19
51439165-19,51439165,10,146,13,0,0,0,False,324,66,20,3,9874,3,English,False,False,False,2023-11-12 18:54:56.845859,1 days 00:00:02.392007,19
51201628-19,51201628,2,37,1,0,0,0,False,190,21,6,0,13387,5,English,False,False,False,2023-11-12 18:54:56.847019,1 days 00:00:02.391969,19
42422025-19,42422025,1,8,0,0,0,0,False,2518,45,0,1,81619,52,中文-普通话 國語,False,False,False,2023-11-12 18:54:56.848033,1 days 00:00:02.392008,19
51524704-19,51524704,0,0,1,0,0,0,False,4,1,4,0,1075,2,English,False,False,False,2023-11-12 18:54:56.849081,1 days 00:00:02.392040,19
51547333-19,51547333,0,4,0,0,0,0,False,0,0,0,0,1070,1,Українська,False,False,False,2023-11-12 18:54:56.850472,1 days 00:00:02.392018,19
51547345-19,51547345,10,64,3,1,0,0,False,0,0,0,0,1606,1,English,False,False,False,2023-11-12 18:54:57.282038,1 days 00:00:01.963835,19
51547291-19,51547291,50,286,2,6,0,0,False,0,0,0,0,957,1,English,False,True,False,2023-11-12 18:54:57.283094,1 days 00:00:02.407420,19
51547330-19,51547330,81,1682,0,3,0,0,False,0,0,0,0,2002,1,English,False,True,True,2023-11-12 18:54:57.284222,1 days 00:00:02.407519,19
51547339-19,51547339,26,121,8,5,0,0,False,0,0,0,0,531,1,English,False,True,False,2023-11-12 18:54:57.285280,1 days 00:00:02.407619,19
39528156-19,39528156,8,157,13,1,0,0,False,7640,214,162,44,106362,10,English,False,False,False,2023-11-12 18:54:57.286691,1 days 00:00:02.407622,19
51531076-19,51531076,30,206,4,0,0,0,False,0,0,0,0,6585,1,English,False,True,False,2023-11-12 18:54:57.288079,1 days 00:00:02.407682,19
50301073-19,50301073,15,485,2,0,0,0,False,16129,616,263,75,84390,37,English,False,False,False,2023-11-12 18:54:57.290101,1 days 00:00:02.407757,19
51547159-19,51547159,26,140,2,1,0,0,False,1,0,0,0,7003,1,English,False,True,False,2023-11-12 18:54:57.291085,1 days 00:00:02.407832,19
51275128-19,51275128,3,127,2,3,0,0,False,624,35,11,10,11402,5,English,False,False,False,2023-11-12 18:54:57.292570,1 days 00:00:02.407910,19
49322302-19,49322302,0,0,0,0,0,0,False,79,18,2,0,12747,9,Українська,False,False,False,2023-11-12 18:54:57.294116,1 days 00:00:02.407877,19
51547327-19,51547327,0,0,0,0,0,0,False,0,0,0,0,4,1,English,False,True,False,2023-11-12 18:54:57.294978,1 days 00:00:02.407856,19
50916349-19,50916349,1,40,0,0,0,0,False,67,6,0,0,5371,2,English,False,False,False,2023-11-12 18:54:57.296651,1 days 00:00:02.407850,19
51547321-19,51547321,0,118,0,0,0,0,False,0,0,0,0,1251,1,English,False,False,False,2023-11-12 18:54:57.297805,1 days 00:00:02.407865,19
51547318-19,51547318,103,853,0,8,0,0,False,0,0,0,0,3299,1,English,False,True,False,2023-11-12 18:54:57.299128,1 days 00:00:02.407872,19
51547303-19,51547303,1,4,0,0,0,0,False,0,0,0,0,727,1,English,False,True,False,2023-11-12 18:54:57.300161,1 days 00:00:02.407902,19
44257876-19,44257876,2,44,2,1,0,0,False,540,29,11,4,28331,5,English,False,False,True,2023-11-12 18:54:57.301485,1 days 00:00:02.408081,19
51547297-19,51547297,21,232,2,0,0,0,False,0,0,0,0,3127,1,English,False,True,False,2023-11-12 18:54:57.302797,1 days 00:00:02.408148,19
49731913-19,49731913,9,118,1,0,0,0,False,1967,173,13,16,4782,3,English,False,False,True,2023-11-12 18:54:57.304288,1 days 00:00:02.408176,19
51547300-19,51547300,0,16,0,0,0,0,False,0,0,0,0,4506,1,Русский,False,True,False,2023-11-12 18:54:57.305350,1 days 00:00:02.408444,19
49951939-19,49951939,2,42,0,0,0,0,False,334,11,0,2,14273,4,English,False,False,False,2023-11-12 18:54:57.307110,1 days 00:00:02.408423,19
49617103-19,49617103,3,126,0,0,0,0,False,1217,28,6,2,26623,13,中文-普通话 國語,False,True,False,2023-11-12 18:54:57.718159,1 days 00:00:01.998328,19
44019147-19,44019147,6,68,0,0,0,0,False,5211,105,24,37,154804,29,English,False,False,False,2023-11-12 18:54:57.720428,1 days 00:00:02.430416,19
51547306-19,51547306,0,13,0,0,0,0,False,0,0,0,0,1200,1,English,False,True,False,2023-11-12 18:54:57.721565,1 days 00:00:02.430463,19
50284150-19,50284150,28,938,19,2,0,0,False,9973,462,208,56,17363,7,English,False,False,False,2023-11-12 18:54:57.723077,1 days 00:00:02.430553,19
46547659-19,46547659,6,208,0,1,0,0,False,3970,125,56,50,36906,9,English,False,False,False,2023-11-12 18:54:57.724844,1 days 00:00:02.430628,19
50180176-19,50180176,7,142,10,2,0,0,False,1405,73,55,23,23196,7,English,False,False,False,2023-11-12 18:54:57.726492,1 days 00:00:02.430661,19
